gene,samples_ge_min_count,retained
AC010141.1,0,False
AC136604.1,0,False
ITPRIP-AS1,0,False
LINC01320,0,False
PSMD8P1,0,False
LINC02048,0,False
AC106874.1,0,False
AL021707.2,29,True
ARMCX3-AS1,0,False
UMLILO,0,False
ORM2,0,False
AL731568.1,0,False
KATNBL1P6,0,False
LYPLA2P1,0,False
AP000593.2,2,False
PCAT6,24,True
AL355862.1,0,False
TBX18-AS1,0,False
ARL4AP3,0,False
AL512604.1,0,False
AL049712.1,0,False
BMS1P17,0,False
LINC00392,4,False
TTTY4C,0,False
C19orf24,30,True
RPL7P55,0,False
AL512770.1,0,False
AC095038.1,0,False
OR4K6P,0,False
AC016734.1,0,False
OR2S1P,0,False
LINC01209,4,False
LINC01350,0,False
GAPDHP45,0,False
CYP4F29P,17,True
GUSBP11,30,True
MTATP6P19,0,False
AL158070.1,0,False
AP001610.1,0,False
SPATA2P1,0,False
AL162419.1,0,False
AC008440.1,0,False
IGKV3D-7,0,False
AL669831.1,30,True
AL158201.1,3,False
LINC01890,0,False
AL355355.1,0,False
RPL17P43,0,False
AC024028.1,0,False
AC073063.1,4,False
OR9H1P,0,False
PPIAP69,0,False
LINC01784,0,False
AMD1P1,0,False
MIR646HG,26,True
AC002381.1,0,False
AC115618.2,0,False
AC112492.3,0,False
FTLP17,0,False
EFCAB14P1,0,False
RPS26P4,0,False
LINC02585,0,False
AC018832.1,0,False
AL354989.1,0,False
AL450322.1,0,False
AL450023.1,0,False
BX322559.1,0,False
LINC02263,0,False
AC009220.1,0,False
AL606970.2,0,False
AC015971.1,0,False
SAR1AP1,0,False
AL133351.2,0,False
AL592437.1,0,False
AC108120.1,0,False
AC106873.1,0,False
TXNDC12-AS1,0,False
SMIM10L2B-AS1,0,False
AL353752.1,0,False
AC012497.1,0,False
RPS20P25,0,False
GAS2L1P2,0,False
AC010891.1,0,False
MYL6BP1,0,False
ITPKB-IT1,1,False
FAM197Y7,0,False
AC007040.1,0,False
AL031668.1,0,False
AC011995.1,0,False
AL162391.1,0,False
LINC01004,27,True
AL356481.1,17,True
LINC01635,0,False
HMGN2P25,0,False
AL109741.2,0,False
AC079154.1,0,False
AL590226.1,0,False
AC035139.1,0,False
AP001468.1,0,False
AL139156.2,0,False
AL031056.1,0,False
CCT6P1,30,True
ELOCP24,0,False
CDY4P,0,False
AL022068.1,22,True
AC024937.1,0,False
LINC01185,0,False
PTMAP1,0,False
AL360182.2,0,False
LINC01768,0,False
AC005013.1,0,False
LINC00687,0,False
AL357552.2,0,False
AL645634.1,0,False
AL590764.1,3,False
AC004910.1,0,False
AL162726.3,4,False
ARL5AP3,0,False
DHFRP2,0,False
OR7E23P,0,False
AC004951.1,28,True
AL139260.1,14,False
LINC02474,0,False
AL445567.1,0,False
MTND5P6,0,False
AL137244.1,4,False
UGT1A2P,5,False
AC073052.1,23,True
AL049734.1,0,False
SDAD1P1,30,True
AC098484.1,0,False
RPS15AP9,1,False
LINC01546,13,False
CYP2C59P,0,False
RPS19P7,0,False
AP006222.1,30,True
AC073614.1,0,False
TRAPPC2P10,0,False
TUBB4AP1,0,False
AL845311.1,0,False
AL929236.1,1,False
AC018865.2,0,False
LIN28AP2,0,False
OST4,30,True
CSTP1,1,False
AL663070.1,14,False
AL138885.2,0,False
AC130464.1,0,False
U51244.1,0,False
LINC01713,0,False
AL137025.1,0,False
GRK5-IT1,0,False
C2orf92,24,True
AL450263.1,0,False
AC092168.1,0,False
RPL21P50,0,False
RAB11FIP1P1,0,False
LINC01013,3,False
AC106875.1,0,False
TMSB10P1,0,False
RPL15P18,0,False
EEF1A1P11,0,False
AL357558.1,0,False
LINC01760,0,False
AC011897.1,0,False
AL513550.1,30,True
DAP3P2,0,False
AC006460.1,1,False
AL359091.2,0,False
AC023271.1,0,False
CT47A7,0,False
SURF6P1,0,False
AC097263.1,3,False
AC099552.3,0,False
AL845321.1,0,False
AL389925.1,0,False
AL353689.1,0,False
MIR34AHG,30,True
AC016396.1,0,False
AC068057.1,0,False
AL445687.1,0,False
AC005000.1,10,False
LYPLAL1-AS1,6,False
AC009411.1,0,False
AL157413.1,0,False
AC073326.1,1,False
AC093159.1,11,False
AC003684.1,0,False
CCDC183-AS1,28,True
AC091390.2,0,False
OR7E26P,0,False
ITPKB-AS1,0,False
BX284668.2,6,False
AC073583.1,0,False
SNRPGP9,0,False
AL389885.1,0,False
AC004837.2,0,False
HSPA8P17,0,False
AL033519.3,0,False
AL513323.1,0,False
AC026355.1,0,False
AL133247.1,0,False
LINC01005,0,False
AC013287.1,1,False
VN1R4,0,False
AC006461.1,0,False
NUTM2E,7,False
HSFY7P,0,False
AL954722.1,0,False
AL138962.1,0,False
AC010731.2,0,False
TUBB1P2,0,False
AC073143.1,0,False
AC005042.2,0,False
AL049748.1,0,False
SPCS2P4,16,True
AC007381.1,12,False
AP000459.2,0,False
CFTRP1,0,False
FNDC10,30,True
PAICSP2,0,False
AC013436.1,0,False
MTND4P1,0,False
MACC1-AS1,0,False
RPL7P52,0,False
POLR2CP1,0,False
RPL39P,0,False
AL121759.1,0,False
AL139011.1,0,False
CLDN25,0,False
PDCL2P1,0,False
HNF4GP1,0,False
HK2P1,0,False
AC141930.1,1,False
AC093166.2,0,False
AC012462.2,0,False
Z97056.1,0,False
Z82198.1,0,False
HDAC2-AS2,10,False
AL451047.1,0,False
AC245100.3,0,False
AC009468.1,0,False
AC092295.1,0,False
HOTAIR,9,False
AL136115.1,0,False
LINC02663,0,False
FCF1P2,17,True
ROCR,4,False
AC079779.2,0,False
PHKG1P2,0,False
RPL31P13,0,False
AL353747.2,0,False
SNHG26,29,True
AC008940.1,0,False
HNRNPCP7,0,False
AC079793.1,0,False
MYO5BP3,0,False
RPL23AP58,0,False
AL772202.1,0,False
LINC01201,0,False
VN1R35P,0,False
AC090587.1,0,False
PSMD10P1,0,False
AL513480.1,0,False
BX679664.1,0,False
KRT18P1,0,False
AL157385.1,0,False
TRGV5P,0,False
LINC00448,0,False
NANOGP2,0,False
PROB1,29,True
PPIAP59,0,False
AC006482.1,0,False
TTC3-AS1,0,False
AL034347.1,0,False
AC004692.2,0,False
AC008072.1,0,False
AC016820.1,0,False
AL365356.2,0,False
AL590723.1,0,False
AL035407.2,0,False
COL11A2P1,0,False
AL355997.1,0,False
AL445307.1,0,False
MTND4P18,0,False
CES1P1,1,False
ARL17B,30,True
AL023755.1,0,False
AC010655.1,0,False
TNKS2-AS1,6,False
AL645998.1,0,False
AL355310.2,0,False
LINC00659,0,False
AL691426.1,0,False
AL109763.1,0,False
LINC02575,0,False
AC004006.1,0,False
AL691420.1,0,False
DHFR,30,True
AF013593.1,0,False
LINC02521,0,False
AL022313.2,0,False
AC016909.1,0,False
SRGAP3-AS2,0,False
MTND2P12,0,False
SAPCD1,9,False
PPIAP91,0,False
AL627308.1,0,False
LINC02013,0,False
AC096543.2,0,False
AC011228.1,0,False
AC008781.1,0,False
AL162384.1,0,False
GABRG3-AS1,0,False
AL445985.1,6,False
LINC02577,14,False
RPS3AP30,0,False
AL450306.1,0,False
LINC01672,0,False
AC004022.1,0,False
EIF4BP2,0,False
RPL13AP19,0,False
PABPC1P8,0,False
AC244452.1,0,False
FAF2P1,0,False
LIMS1-AS1,0,False
ZNF885P,0,False
RPL7L1P8,7,False
KRT8P18,0,False
AC003101.1,0,False
ABCF2P2,0,False
AC007327.1,0,False
BX510359.3,0,False
AL033539.1,0,False
WEE2-AS1,26,True
AC114492.1,0,False
LINC02534,0,False
AL513542.1,0,False
Z69666.1,0,False
Z92545.1,0,False
AL353705.1,0,False
MRPL45P2,30,True
AL358976.1,0,False
LINC00954,12,False
LINC00266-4P,0,False
NLGN4Y-AS1,0,False
HCG22,18,True
AC245128.2,0,False
THRB-AS1,3,False
AL356310.1,0,False
AL033523.1,19,True
LINC01128,30,True
FAM207BP,0,False
LINC01939,0,False
AL590068.1,0,False
AC064807.1,30,True
AC073641.1,0,False
MTCYBP42,0,False
AC072022.1,0,False
AC092628.1,0,False
MRPS18CP6,0,False
HMGB3P4,8,False
AL034428.1,0,False
PABPC1P11,0,False
LAMA5-AS1,0,False
AC017007.1,0,False
MARK2P13,0,False
AK3P5,0,False
BACH1-IT2,22,True
AL359918.1,0,False
AL049792.1,0,False
RPSAP1,0,False
AL592309.1,0,False
MIR4500HG,6,False
LAMTOR3P1,0,False
AL592494.1,0,False
AL929410.1,0,False
TLK2P2,22,True
AC005077.3,0,False
AL160408.2,3,False
AC244098.2,0,False
AL445189.2,0,False
AC012123.1,2,False
CT45A5,1,False
CBX3P6,0,False
AL355483.1,0,False
PIK3IP1-AS1,1,False
PCDH9-AS2,0,False
AL133410.2,0,False
AL358176.3,0,False
ATP5MC2P4,0,False
AC105402.2,0,False
CDY12P,0,False
MTCO3P4,0,False
AC092802.2,0,False
NEGR1-IT1,0,False
AL009048.1,0,False
USP17L30,0,False
AC104653.1,0,False
AL731547.1,0,False
RPL23AP12,0,False
AC068389.1,0,False
AL121985.1,5,False
MYLKP1,0,False
COX4I1P2,0,False
AC096664.1,0,False
AC012307.1,0,False
AC090954.1,0,False
AC010745.2,0,False
AL669970.3,0,False
SEPT7-AS1,25,True
AL591848.1,0,False
CICP9,0,False
RPL23AP26,0,False
AL138963.1,0,False
EEF1DP1,0,False
LINC01428,0,False
UBAC2-AS1,30,True
TTTY21,0,False
AC012441.2,0,False
MTCO1P43,0,False
HMGN2P36,0,False
ST6GALNAC2P1,0,False
RASA4CP,30,True
AL353804.1,10,False
LINC01803,0,False
OR1H1P,0,False
OR7E128P,0,False
AL591806.1,0,False
LINC01344,2,False
AC097381.1,0,False
AC234771.2,0,False
AP000355.1,0,False
AC016722.2,0,False
TSPY3,0,False
KPNA2P2,0,False
RPS13P2,0,False
MTCO1P3,0,False
AC107419.1,2,False
AL353132.1,0,False
AC005539.1,0,False
SNRPD2P1,0,False
AKT3-IT1,0,False
AL391730.1,0,False
UBE3AP2,0,False
AL137792.2,0,False
AC004485.1,0,False
CLUHP2,0,False
SLC25A6P5,0,False
UGT1A12P,0,False
AC023137.1,0,False
LINC02677,6,False
LINC02041,0,False
AC006026.2,0,False
AL591623.2,0,False
SATB1-AS1,14,False
AL512590.1,0,False
PIGPP3,0,False
AL049812.3,0,False
OR2A9P,26,True
LINC01690,0,False
OR7E93P,0,False
RPSAP60,0,False
HOMER2P1,0,False
AC096554.1,0,False
UBTFL6,0,False
LINC02607,12,False
AC009955.1,0,False
AC006483.1,0,False
SUMO2P8,0,False
PPIAP55,0,False
LINC01205,1,False
AC097658.1,0,False
AL627095.1,0,False
SLC47A1P1,0,False
AC021451.1,0,False
TRDD3,0,False
AC234781.3,0,False
AL353771.1,0,False
RPL5P32,0,False
MTND1P9,0,False
AL136452.1,0,False
AC091167.1,0,False
AC096570.1,0,False
SEPT7P8,0,False
ACTBP14,0,False
AC246785.1,0,False
HNF4A-AS1,0,False
EXOSC3P1,10,False
TMPRSS11GP,11,False
AL161672.1,0,False
LINC01038,0,False
AC003685.1,0,False
AC083939.1,0,False
RPL30P13,0,False
AL450472.1,0,False
AC096638.2,0,False
LINC01277,3,False
PMS2P7,23,True
AL161457.1,0,False
AKR7A2P1,0,False
AL450992.1,12,False
AL365366.1,0,False
AC067945.1,3,False
AP001595.1,0,False
HSFY1P1,0,False
KRT223P,1,False
CDCA4P1,0,False
BX276092.3,0,False
MTCO1P25,0,False
AL445685.2,0,False
SPRR2C,22,True
VDAC1P8,21,True
BX323845.3,0,False
AL031656.1,0,False
AC091729.3,30,True
AL451070.1,0,False
HMGN1P2,0,False
AF127577.1,0,False
DUTP1,0,False
LINC01788,0,False
AL449283.1,0,False
RPS29P14,0,False
HECW2-AS1,19,True
RPS3AP54,0,False
AL451124.1,0,False
TRBV23OR9-2,0,False
AC104073.1,0,False
AL354893.2,15,True
AC093459.1,0,False
AL714022.1,0,False
TMPOP1,0,False
HMGN2P24,0,False
CR848007.1,0,False
MTCO3P30,0,False
LINC01165,0,False
OR5AW1P,0,False
PSMA6P2,0,False
LINC01548,0,False
AC007738.1,0,False
MTND1P10,0,False
ANKRD20A8P,5,False
FO082842.1,0,False
HSPA8P8,0,False
IGHV3-47,0,False
OR51AB1P,0,False
CALM2P2,1,False
ELOCP20,0,False
AC076966.1,0,False
YY1P2,0,False
ASTN2-AS1,0,False
BTBD6P1,0,False
ABHD17AP4,0,False
LINC02587,1,False
AL137847.1,7,False
AC006355.1,0,False
MED4-AS1,0,False
AL356583.2,0,False
AL390774.1,0,False
AL137026.1,1,False
RPL41,30,True
AC068491.2,0,False
AC026403.1,29,True
CYCSP4,0,False
AGBL5-IT1,0,False
VIM-AS1,27,True
AC007038.1,25,True
ACTG1P2,0,False
AC016710.1,0,False
EIF4A1P10,27,True
RPS7P4,0,False
CDY6P,0,False
CCDC26,13,False
HCG4P8,0,False
AC009480.2,0,False
ACTBP1,0,False
SNX18P4,8,False
SMPD4P2,0,False
CRYGEP,0,False
AC233976.1,0,False
ANKRD10-IT1,29,True
EPHA1-AS1,29,True
KCNQ5-AS1,0,False
LINC02038,0,False
CR769776.2,1,False
TSPY23P,0,False
AC009229.2,0,False
TCP1P1,0,False
AL445471.1,0,False
NAP1L1P2,0,False
GDI2P1,0,False
AC114488.1,1,False
RPL19P20,0,False
AL096701.2,0,False
AC073065.1,0,False
AC108059.1,0,False
LINC00382,0,False
AC008154.1,0,False
AC233280.1,0,False
AC006001.3,30,True
MRPS16P1,0,False
PGA4,2,False
ATP5PDP2,0,False
ADAM1A,1,False
AL050349.1,0,False
AC069542.1,0,False
AL358473.1,0,False
AC004870.3,0,False
AC009495.1,0,False
AC087071.1,0,False
RPS15AP28,0,False
AC092783.1,0,False
AC103564.1,0,False
PTGES3P3,0,False
LINC00200,1,False
AL162408.1,0,False
SERPINH1P1,0,False
RBMY2NP,0,False
AC073987.1,0,False
KCTD9P6,0,False
AC044860.1,17,True
AL033527.1,0,False
LINC00242,9,False
CYCSP11,0,False
AC096633.1,0,False
HNRNPA1P66,0,False
KRT18P4,4,False
AC105398.1,0,False
AL162400.2,0,False
BTF3L4P4,0,False
AL356056.1,7,False
LINC00582,1,False
AC022201.1,0,False
MT1P3,0,False
FEM1AP1,0,False
KRT18P53,0,False
AC011891.1,0,False
RBMY1KP,0,False
RPL37P18,4,False
TTTY10,17,True
HMGN1P37,0,False
PPP1R12BP1,0,False
AL451000.1,0,False
LINC00710,0,False
PNPT1P1,10,False
AL358452.1,0,False
LINC01981,0,False
LINC00377,2,False
AL627313.1,0,False
WBP2P1,0,False
LINC00446,0,False
USP9YP31,0,False
HNRNPA1P8,0,False
OR8C1P,0,False
AC138089.1,0,False
ST13P13,0,False
AL807752.2,0,False
LPGAT1-AS1,0,False
LRRC37A12P,0,False
AL596223.1,3,False
AL160411.1,0,False
AC004691.1,0,False
POM121L8P,0,False
SNHG31,22,True
PES1P2,0,False
AL451048.1,0,False
AC091493.1,0,False
AL157388.1,3,False
BX664615.1,2,False
AL662860.1,0,False
BX284656.1,0,False
REV3L-IT1,0,False
AL133353.1,1,False
EEF1DP6,0,False
GPR53P,0,False
AL031963.2,0,False
AL356387.1,0,False
AP000522.1,0,False
FABP5P4,0,False
AL451142.2,0,False
AP000431.1,0,False
AL139161.1,0,False
RFPL4AL1,0,False
AL139294.1,0,False
AL451140.1,0,False
TUBB8P1,0,False
AL121845.1,0,False
AC006455.4,0,False
TAF9P2,0,False
PPIAP25,0,False
AL358876.1,0,False
AP001464.1,0,False
LINC00459,0,False
AC010737.1,0,False
AL353633.1,0,False
RPP40P1,0,False
BX088651.2,0,False
AL353693.1,0,False
AL133268.3,0,False
ORM1,3,False
MCHR2-AS1,0,False
HMGB1P45,0,False
KRT8P12,29,True
AC008269.1,27,True
AC244197.1,0,False
NUTF2P7,0,False
ACAP2-IT1,13,False
AC069154.1,0,False
AL391839.1,0,False
AC006947.1,0,False
GK-IT1,0,False
PGBD4P8,0,False
AC046143.1,11,False
DANT1,0,False
AP000568.1,0,False
AC079305.3,23,True
AL136084.1,0,False
AC093414.1,0,False
CDY22P,0,False
MTCO2P12,0,False
AL392185.1,0,False
AL596268.1,0,False
HYI-AS1,0,False
ACTG1P9,0,False
KRTAP9-11P,0,False
AC007563.1,0,False
LRRC3-DT,0,False
CYCSP51,0,False
DPY19L1P1,30,True
PIN1P1,0,False
PPP1R2P5,0,False
UBTFL7,0,False
AC006967.1,0,False
HMGN2P19,0,False
AC090587.2,15,True
AL450263.2,0,False
AC073062.1,0,False
SZT2-AS1,0,False
LINC00452,1,False
USP24P1,0,False
CICP3,0,False
AC006041.1,0,False
AC147651.2,1,False
BX322557.1,0,False
HMGB1P16,0,False
AC010975.1,0,False
OR8B9P,0,False
LINC01715,5,False
AC111152.1,0,False
MICD,0,False
HLA-DRB6,0,False
AL139246.4,0,False
AC062039.1,0,False
AL031667.1,0,False
AL592148.1,0,False
AL596330.1,0,False
MIR5689HG,0,False
AL162151.1,0,False
AC005999.1,0,False
LINC00858,0,False
AC092580.1,0,False
OFD1P4Y,0,False
AL359853.1,0,False
AL117328.1,0,False
AC018638.1,0,False
KCNQ1-AS1,0,False
USP9YP8,0,False
NPM1P25,22,True
AL136181.1,0,False
RALGAPA1P1,30,True
AC133141.1,0,False
AL512625.2,13,False
RPL27AP8,0,False
AC007349.1,0,False
AJ009632.2,10,False
ANKRD26P4,4,False
AL139289.1,0,False
LINC02069,0,False
AC017048.1,0,False
PIP5K1P2,0,False
AC073850.1,0,False
LINC00366,0,False
AL139413.1,0,False
THEMIS3P,0,False
LINC00433,0,False
AL451062.1,2,False
AC114495.2,2,False
AC005162.1,0,False
SPINK8,5,False
AL157882.1,0,False
RPS10P18,0,False
RLIMP1,0,False
LINC01789,0,False
AC010157.1,0,False
AC023669.1,0,False
AC127383.1,0,False
LYST-AS1,0,False
ACTG1P11,0,False
LINC02627,0,False
RPL39P18,0,False
RGS17P1,18,True
PATL2,23,True
ROBO2P1,0,False
LINC00362,0,False
AC243836.1,0,False
KSR1P1,0,False
AC104454.1,0,False
ALG13-AS1,0,False
AC136489.1,0,False
FO681548.1,0,False
AC012494.2,0,False
AL450327.1,0,False
AC005189.1,0,False
AC105053.1,0,False
RPL17P1,0,False
AL391863.1,0,False
AC092155.2,0,False
AC104455.1,0,False
PHKG1P4,0,False
AC244023.1,0,False
GAS2L1P1,0,False
AC068580.1,0,False
FLT1P1,0,False
UBE2V1P3,0,False
AL591866.1,0,False
LINC00404,0,False
MYCBP2-AS2,0,False
LINC01523,1,False
AC053503.2,0,False
KRT16P4,18,True
AC119677.1,0,False
AL136097.1,0,False
Z99127.1,0,False
AC105443.1,0,False
AC003986.1,0,False
HNRNPA1P53,1,False
LINC02572,2,False
LINC01739,0,False
AL353194.1,0,False
GAPDHP26,0,False
AC010163.1,0,False
NKX1-2,25,True
LINC00428,0,False
UBE2DNL,0,False
TSPY8,1,False
AC012445.1,0,False
GAPDHP17,0,False
USP9YP17,0,False
RPL21P24,0,False
LINC00379,0,False
SACS-AS1,0,False
AL353597.2,0,False
LYARP1,0,False
ZFYVE9P1,0,False
LINC01204,2,False
LINC02264,0,False
AL139421.1,0,False
SMC4P1,0,False
AL356753.1,3,False
GAPDHP58,0,False
PRAMEF25,0,False
EIF4BP4,0,False
LINC00358,0,False
USP17L26,0,False
AL358074.1,0,False
RPL21P44,5,False
TNPO1P3,26,True
AL158825.2,2,False
AL596087.2,1,False
ACVR2B-AS1,15,True
MSX2P1,0,False
AC006017.1,4,False
SUCLA2P3,0,False
AL159987.2,0,False
AL109810.1,0,False
MYL8P,0,False
PRDX3P1,0,False
LINC00411,0,False
AL391336.1,0,False
AL590762.4,0,False
AC004014.1,0,False
MTATP8P2,0,False
RPL21P93,2,False
LINC01718,0,False
AL137027.1,0,False
GOLGA2P4,0,False
LINC01079,0,False
AL354707.2,0,False
SUMO1P2,0,False
LINC01501,0,False
AL356095.1,0,False
AC011287.1,12,False
MBNL1-AS1,30,True
LINC01822,0,False
MTND5P2,3,False
METTL21AP1,3,False
AC016877.1,0,False
PIGCP2,0,False
BSNDP4,0,False
AC073115.1,0,False
AL500527.2,0,False
LINC01264,0,False
AL137159.1,0,False
KRT8P21,0,False
PRAC2,0,False
RPL4P4,30,True
LINC01758,0,False
CYP2C56P,0,False
AC087857.1,0,False
LINC00280,0,False
NAMPTP1,30,True
AL109914.1,0,False
MYOSLID,26,True
RPSAP22,0,False
LINC02681,0,False
AL359837.1,0,False
LINC02526,0,False
ITGB1-DT,9,False
AL391822.1,0,False
PABPC1P9,0,False
RPL26P6,3,False
AC004975.2,0,False
BUD31P2,0,False
AC245047.2,0,False
DPY19L4P1,0,False
AL137186.1,0,False
PRR20C,0,False
MAST4-AS1,18,True
UBE2V1P9,0,False
AL133384.1,7,False
PKP4P1,0,False
LINC01150,0,False
AL450322.2,0,False
Z73495.1,0,False
AL121578.2,0,False
ZNF492,15,True
AC018644.1,3,False
AC007327.2,0,False
AC114755.2,0,False
SNORD56,0,False
AL049745.1,0,False
CRPPA-AS1,0,False
AC009237.3,30,True
MTCO2P1,0,False
SOS1-IT1,25,True
AL606530.1,0,False
AL158071.1,0,False
AC011242.1,3,False
KARSP1,0,False
FAM242E,0,False
AL161636.1,6,False
AL008627.1,0,False
MTND2P20,0,False
LYPD9P,0,False
EIF2S2P2,2,False
SKP1P3,0,False
MARK2P12,0,False
USP9YP36,0,False
AL512366.1,0,False
LCEP2,0,False
EEF1DP3,0,False
RPL23AP19,0,False
AC110615.1,0,False
MIR194-2HG,1,False
AL109924.1,4,False
AC104115.1,0,False
AL078590.1,0,False
LINC01054,0,False
OR2AQ1P,0,False
AC007322.2,0,False
AC013460.1,0,False
AL136531.1,1,False
AC013268.2,0,False
AC107613.1,0,False
AC019349.1,14,False
AL030996.1,0,False
FTLP16,0,False
AC010240.1,0,False
AL096803.2,26,True
U91324.1,0,False
AC092809.1,0,False
LINC01159,0,False
AC011998.2,0,False
BPY2DP,0,False
AL445687.2,0,False
COTL1P1,0,False
AC096649.1,0,False
AC044781.1,0,False
RPL7P10,0,False
RPS27AP15,0,False
CXCR2P1,10,False
AL121910.1,0,False
RPL31P20,0,False
AL031736.2,0,False
DYNLT3P2,0,False
MRPS18AP1,0,False
MTCO1P52,0,False
RPS20P1,0,False
AC092647.3,0,False
AL354868.1,0,False
AL021396.1,0,False
TRBV10-2,0,False
AL022337.1,0,False
AL035665.1,0,False
AC018866.1,0,False
LINC02624,0,False
C4B-AS1,0,False
AC016751.1,0,False
UBE2Q1-AS1,0,False
AC013444.1,0,False
AC118754.2,0,False
SLC25A38P1,0,False
SNRPFP2,0,False
LINC00388,0,False
AL356259.1,0,False
LINC00399,0,False
MTCYBP32,3,False
RPS21P1,0,False
AC140481.1,0,False
KRT18P26,0,False
ATP8A2P2,0,False
LINC01813,0,False
RPS15P5,0,False
XIST,16,True
AL391825.1,16,True
ZNF688,30,True
RPL35AP21,0,False
CCNB1IP1P1,0,False
DDX50P1,22,True
AL133412.1,0,False
CR391992.1,2,False
AC103925.1,0,False
AL353691.1,0,False
RPL12P34,0,False
AC244505.5,0,False
AC093899.1,0,False
PDE4DIPP1,1,False
DUTP4,0,False
AL589823.1,0,False
AC108039.2,0,False
AL360091.1,1,False
PET100,30,True
AL354676.1,0,False
KHSRPP1,0,False
AL671883.1,0,False
AC018462.1,0,False
ISCA1P2,0,False
MTATP6P13,0,False
AC099788.1,0,False
EMX2OS,24,True
AC139149.1,5,False
PYHIN5P,0,False
ARSD-AS1,0,False
AC019205.1,29,True
AL034418.1,0,False
AL357936.1,0,False
AC008568.1,0,False
AL353637.1,0,False
AC016831.2,0,False
PGA3,3,False
AL121972.1,0,False
AC097358.1,0,False
RPL31P54,0,False
STEAP3-AS1,11,False
AL359878.2,0,False
RPL21P89,0,False
RPSAP20,0,False
OGFR-AS1,0,False
EIF1P1,0,False
CASC20,0,False
PAICSP5,0,False
AL365203.1,0,False
IMMTP1,1,False
AC091685.1,0,False
AL450469.1,0,False
AC244505.6,0,False
AC068533.2,0,False
HNRNPA1P6,0,False
ACTP1,0,False
LINC01315,23,True
AL035666.1,0,False
AC005091.1,0,False
GK3P,0,False
AL157373.2,5,False
SEPT7P7,0,False
AC084290.1,0,False
HSPD1P21,0,False
AC093151.2,0,False
AL669831.2,0,False
SNRPGP11,0,False
DEFB108A,0,False
TRIM60P16,0,False
HNRNPA1P18,0,False
AL139148.1,0,False
AC128709.1,1,False
AL360295.1,0,False
AL138899.2,0,False
AC016999.1,0,False
RPL7P46,6,False
DOCK9-AS1,0,False
ELOCP3,0,False
RPS4XP5,0,False
KIF25-AS1,1,False
LINC02528,0,False
AL583803.1,0,False
FAM90A26,1,False
AP001043.1,0,False
AL591424.1,0,False
RHEBP1,17,True
LINC00400,0,False
AC138393.2,0,False
AL137003.1,16,True
YWHAZP3,26,True
MTCYBP9,0,False
PRPS1L1,0,False
MYO16-AS2,0,False
AL589880.1,0,False
TSPY22P,0,False
AC012499.1,0,False
AC133865.1,0,False
EIF4EP2,26,True
B3GNT2P1,0,False
B3GALNT1P1,0,False
AC005094.1,0,False
TFAP2A-AS1,6,False
AC104695.2,10,False
AL590666.2,1,False
MTND2P2,3,False
Z98749.1,1,False
ZRANB2-AS2,25,True
AL031687.1,0,False
AL590483.1,0,False
AL357143.1,8,False
AP000221.1,3,False
AC080129.1,0,False
AL359704.1,0,False
MAGEA4-AS1,3,False
AL022578.1,0,False
AL136982.2,0,False
AC007128.1,3,False
AL022313.3,0,False
IQCF3,0,False
LIPT1P1,0,False
AL118523.1,1,False
AC073264.1,0,False
PRAMEF36P,0,False
AC243428.1,0,False
TOB1-AS1,26,True
LINC01435,0,False
GTF3AP6,0,False
AL606468.1,0,False
AL590640.2,0,False
AP001042.2,0,False
HBBP1,0,False
MIR181A1HG,23,True
AC022400.2,0,False
AKR1B1P1,0,False
HMGB3P9,9,False
RPL5P4,8,False
AC093585.1,0,False
AL022238.2,0,False
AC006455.5,0,False
AL359095.1,0,False
ALMS1-IT1,24,True
AL445646.1,0,False
SNAP47-AS1,0,False
ANKRD36BP2,29,True
MTCO2P3,0,False
AL049646.1,0,False
CTSLP4,0,False
CT70,0,False
LINC00709,0,False
AL365184.2,0,False
PPIAP39,0,False
YWHAQP9,0,False
NHS-AS1,0,False
AL669831.3,9,False
FNTAP2,0,False
AL590683.1,0,False
AC007967.3,0,False
AL357556.1,0,False
AC092813.2,0,False
CDY11P,0,False
AL353742.1,0,False
POTEB2,0,False
AC006357.1,0,False
IGSF21-AS1,0,False
UBBP1,0,False
AL450487.1,0,False
LINC00364,0,False
AK3P3,7,False
TMSB4XP6,15,True
AC110754.1,0,False
FAM90A15P,0,False
BIRC6-AS1,0,False
AC017104.2,0,False
AL020994.2,0,False
MTND3P2,0,False
AC093578.1,0,False
TEX53,0,False
DDX6P1,0,False
TRPM2-AS,4,False
ANKRD66,0,False
AL360091.2,7,False
AL772161.1,0,False
AC010974.1,0,False
FAM197Y3,0,False
HSPD1P6,4,False
CDC42-IT1,2,False
LRRC37A15P,13,False
RPL4P6,25,True
AC009947.1,0,False
AL162231.2,29,True
RPL10P6,0,False
MTAPP2,5,False
STK24P1,0,False
AC139143.1,0,False
HSPE1P28,0,False
PRRT3-AS1,18,True
AC009237.4,0,False
AC006059.1,9,False
VN1R96P,0,False
AC104389.2,0,False
KRT16P5,20,True
AC108025.1,0,False
TMEM254-AS1,27,True
AL669831.4,27,True
AC022535.1,0,False
ME2P1,0,False
TCERG1L-AS1,0,False
TRBV5-4,0,False
AL606490.3,0,False
TUBB3P2,0,False
LINC02028,22,True
AC018712.1,0,False
AL354793.1,2,False
SNRPCP15,0,False
AL022316.1,0,False
LINC02643,0,False
AC115283.1,0,False
AL157398.1,0,False
AC138207.1,0,False
